station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
CLE,CLEVELAND,2024-02-01 00:47,36,32,10,208,NP,0.0
CLE,CLEVELAND,2024-02-01 00:48,36,32,9,211,NP,0.0
CLE,CLEVELAND,2024-02-01 00:49,36,32,10,211,NP,0.0
CLE,CLEVELAND,2024-02-01 00:50,36,32,10,209,NP,0.0
CLE,CLEVELAND,2024-02-01 00:51,36,32,9,207,NP,0.0
CLE,CLEVELAND,2024-02-01 00:52,36,32,9,206,NP,0.0
CLE,CLEVELAND,2024-02-01 00:53,36,32,8,205,NP,0.0
CLE,CLEVELAND,2024-02-01 00:54,36,32,9,206,NP,0.0
CLE,CLEVELAND,2024-02-01 00:55,36,32,9,208,NP,0.0
CLE,CLEVELAND,2024-02-01 00:56,36,32,8,206,NP,0.0
CLE,CLEVELAND,2024-02-01 00:57,36,32,8,199,NP,0.0
CLE,CLEVELAND,2024-02-01 00:58,36,32,8,196,NP,0.0
CLE,CLEVELAND,2024-02-01 00:59,36,32,10,199,NP,0.0
CLE,CLEVELAND,2024-02-01 01:00,36,32,11,204,NP,0.0
CLE,CLEVELAND,2024-02-01 01:01,36,32,10,205,NP,0.0
CLE,CLEVELAND,2024-02-01 01:02,36,32,9,201,NP,0.0
CLE,CLEVELAND,2024-02-01 01:03,36,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:04,36,32,8,192,NP,0.0
CLE,CLEVELAND,2024-02-01 01:05,36,32,8,189,NP,0.0
CLE,CLEVELAND,2024-02-01 01:06,36,32,7,192,NP,0.0
CLE,CLEVELAND,2024-02-01 01:07,36,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:08,36,32,8,196,NP,0.0
CLE,CLEVELAND,2024-02-01 01:09,36,32,7,199,NP,0.0
CLE,CLEVELAND,2024-02-01 01:10,36,32,7,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:11,36,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:12,36,32,8,197,NP,0.0
CLE,CLEVELAND,2024-02-01 01:13,36,32,8,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:14,36,32,8,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:15,36,32,8,185,NP,0.0
CLE,CLEVELAND,2024-02-01 01:16,36,32,8,185,NP,0.0
CLE,CLEVELAND,2024-02-01 01:17,36,32,8,186,NP,0.0
CLE,CLEVELAND,2024-02-01 01:18,36,32,7,188,NP,0.0
CLE,CLEVELAND,2024-02-01 01:19,36,32,8,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:20,36,32,9,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:21,36,32,8,199,NP,0.0
CLE,CLEVELAND,2024-02-01 01:22,36,32,9,200,NP,0.0
CLE,CLEVELAND,2024-02-01 01:23,36,32,9,201,NP,0.0
CLE,CLEVELAND,2024-02-01 01:24,36,32,8,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:25,36,32,9,191,NP,0.0
CLE,CLEVELAND,2024-02-01 01:26,36,32,9,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:27,36,32,9,196,NP,0.0
CLE,CLEVELAND,2024-02-01 01:28,36,32,9,193,NP,0.0
CLE,CLEVELAND,2024-02-01 01:29,36,32,8,189,NP,0.0
CLE,CLEVELAND,2024-02-01 01:30,36,32,8,189,NP,0.0
CLE,CLEVELAND,2024-02-01 01:31,36,32,8,186,M ,0.0
CLE,CLEVELAND,2024-02-01 01:32,36,32,9,185,NP,0.0
CLE,CLEVELAND,2024-02-01 01:33,36,32,9,189,NP,0.0
CLE,CLEVELAND,2024-02-01 01:34,36,32,8,192,NP,0.0
CLE,CLEVELAND,2024-02-01 01:35,36,32,7,191,NP,0.0
CLE,CLEVELAND,2024-02-01 01:36,36,32,8,191,NP,0.0
CLE,CLEVELAND,2024-02-01 01:37,36,32,8,193,NP,0.0
CLE,CLEVELAND,2024-02-01 01:38,36,32,7,193,NP,0.0
CLE,CLEVELAND,2024-02-01 01:39,36,32,7,193,NP,0.0
CLE,CLEVELAND,2024-02-01 01:40,36,32,8,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:41,36,32,9,185,NP,0.0
CLE,CLEVELAND,2024-02-01 01:42,36,32,8,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:43,36,32,7,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:44,36,32,7,192,NP,0.0
CLE,CLEVELAND,2024-02-01 01:45,36,32,8,192,NP,0.0
CLE,CLEVELAND,2024-02-01 01:46,36,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:47,36,32,8,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:48,36,32,8,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:49,36,32,9,193,NP,0.0
CLE,CLEVELAND,2024-02-01 01:50,37,32,8,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:51,37,32,8,189,NP,0.0
CLE,CLEVELAND,2024-02-01 01:52,36,32,8,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:53,37,32,9,190,NP,0.0
CLE,CLEVELAND,2024-02-01 01:54,37,32,9,191,NP,0.0
CLE,CLEVELAND,2024-02-01 01:55,37,32,9,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:56,37,32,9,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:57,37,32,9,194,NP,0.0
CLE,CLEVELAND,2024-02-01 01:58,37,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 01:59,37,32,7,196,NP,0.0
CLE,CLEVELAND,2024-02-01 02:00,37,32,9,197,NP,0.0
CLE,CLEVELAND,2024-02-01 02:01,37,32,10,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:02,37,32,10,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:03,37,32,10,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:04,37,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:05,37,32,8,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:06,37,32,8,197,NP,0.0
CLE,CLEVELAND,2024-02-01 02:07,37,32,8,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:08,37,32,9,196,NP,0.0
CLE,CLEVELAND,2024-02-01 02:09,37,32,9,192,NP,0.0
CLE,CLEVELAND,2024-02-01 02:10,37,32,9,188,NP,0.0
CLE,CLEVELAND,2024-02-01 02:11,37,32,9,186,NP,0.0
CLE,CLEVELAND,2024-02-01 02:12,37,32,9,192,NP,0.0
CLE,CLEVELAND,2024-02-01 02:13,37,32,9,196,NP,0.0
CLE,CLEVELAND,2024-02-01 02:14,37,32,8,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:15,37,32,8,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:16,37,32,9,194,NP,0.0
CLE,CLEVELAND,2024-02-01 02:17,37,32,9,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:18,37,32,8,196,NP,0.0
CLE,CLEVELAND,2024-02-01 02:19,37,32,8,196,NP,0.0
CLE,CLEVELAND,2024-02-01 02:20,37,32,9,191,NP,0.0
CLE,CLEVELAND,2024-02-01 02:21,37,32,9,194,NP,0.0
CLE,CLEVELAND,2024-02-01 02:22,37,32,9,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:23,37,32,10,192,NP,0.0
CLE,CLEVELAND,2024-02-01 02:24,37,32,10,194,NP,0.0
CLE,CLEVELAND,2024-02-01 02:25,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:26,37,32,10,194,NP,0.0
CLE,CLEVELAND,2024-02-01 02:27,37,32,10,196,NP,0.0
CLE,CLEVELAND,2024-02-01 02:28,37,32,10,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:29,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:30,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:31,37,32,10,192,NP,0.0
CLE,CLEVELAND,2024-02-01 02:32,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:33,37,32,10,194,NP,0.0
CLE,CLEVELAND,2024-02-01 02:34,37,32,10,197,NP,0.0
CLE,CLEVELAND,2024-02-01 02:35,37,32,9,199,NP,0.0
CLE,CLEVELAND,2024-02-01 02:36,37,32,10,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:37,37,32,10,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:38,37,32,10,195,NP,0.0
CLE,CLEVELAND,2024-02-01 02:39,37,32,10,191,NP,0.0
CLE,CLEVELAND,2024-02-01 02:40,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:41,37,32,10,199,NP,0.0
CLE,CLEVELAND,2024-02-01 02:42,37,32,10,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:43,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:44,37,32,11,192,NP,0.0
CLE,CLEVELAND,2024-02-01 02:45,37,32,10,194,NP,0.0
CLE,CLEVELAND,2024-02-01 02:46,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:47,37,32,10,186,NP,0.0
CLE,CLEVELAND,2024-02-01 02:48,37,32,10,185,NP,0.0
CLE,CLEVELAND,2024-02-01 02:49,37,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 02:50,37,32,11,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:51,37,32,11,199,NP,0.0
CLE,CLEVELAND,2024-02-01 02:52,37,32,10,199,NP,0.0
CLE,CLEVELAND,2024-02-01 02:53,37,32,9,201,NP,0.0
CLE,CLEVELAND,2024-02-01 02:54,37,32,9,203,NP,0.0
CLE,CLEVELAND,2024-02-01 02:55,37,32,9,204,NP,0.0
CLE,CLEVELAND,2024-02-01 02:56,37,32,9,201,NP,0.0
CLE,CLEVELAND,2024-02-01 02:57,37,32,10,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:58,37,32,11,198,NP,0.0
CLE,CLEVELAND,2024-02-01 02:59,37,32,11,199,NP,0.0
CLE,CLEVELAND,2024-02-01 03:00,37,32,11,198,NP,0.0
CLE,CLEVELAND,2024-02-01 03:01,37,32,11,197,NP,0.0
CLE,CLEVELAND,2024-02-01 03:02,37,32,12,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:03,37,32,11,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:04,38,32,10,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:05,37,32,10,194,NP,0.0
CLE,CLEVELAND,2024-02-01 03:06,37,32,9,193,NP,0.0
CLE,CLEVELAND,2024-02-01 03:07,37,32,9,195,NP,0.0
CLE,CLEVELAND,2024-02-01 03:08,37,32,10,199,NP,0.0
CLE,CLEVELAND,2024-02-01 03:09,38,32,11,198,NP,0.0
CLE,CLEVELAND,2024-02-01 03:10,37,32,11,198,NP,0.0
CLE,CLEVELAND,2024-02-01 03:11,37,32,11,200,NP,0.0
CLE,CLEVELAND,2024-02-01 03:12,37,32,10,198,NP,0.0
CLE,CLEVELAND,2024-02-01 03:13,38,32,10,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:14,38,32,11,194,NP,0.0
CLE,CLEVELAND,2024-02-01 03:15,38,32,11,192,NP,0.0
CLE,CLEVELAND,2024-02-01 03:16,38,32,10,188,NP,0.0
CLE,CLEVELAND,2024-02-01 03:17,38,32,10,193,NP,0.0
CLE,CLEVELAND,2024-02-01 03:18,38,32,10,199,NP,0.0
CLE,CLEVELAND,2024-02-01 03:19,38,32,10,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:20,38,32,9,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:21,38,32,10,200,NP,0.0
CLE,CLEVELAND,2024-02-01 03:22,38,32,11,202,NP,0.0
CLE,CLEVELAND,2024-02-01 03:23,38,32,10,200,NP,0.0
CLE,CLEVELAND,2024-02-01 03:24,38,32,9,197,NP,0.0
CLE,CLEVELAND,2024-02-01 03:25,38,32,8,197,NP,0.0
CLE,CLEVELAND,2024-02-01 03:26,38,32,10,197,NP,0.0
CLE,CLEVELAND,2024-02-01 03:27,38,32,11,197,NP,0.0
CLE,CLEVELAND,2024-02-01 03:28,38,32,10,202,NP,0.0
CLE,CLEVELAND,2024-02-01 03:29,38,32,9,205,NP,0.0
CLE,CLEVELAND,2024-02-01 03:30,38,32,10,204,NP,0.0
CLE,CLEVELAND,2024-02-01 03:31,38,32,10,203,NP,0.0
CLE,CLEVELAND,2024-02-01 03:32,38,32,10,202,NP,0.0
CLE,CLEVELAND,2024-02-01 03:33,38,32,9,203,NP,0.0
CLE,CLEVELAND,2024-02-01 03:34,38,32,9,202,NP,0.0
CLE,CLEVELAND,2024-02-01 03:35,38,32,9,200,NP,0.0
CLE,CLEVELAND,2024-02-01 03:36,38,32,9,199,NP,0.0
CLE,CLEVELAND,2024-02-01 03:37,38,32,11,199,NP,0.0
CLE,CLEVELAND,2024-02-01 03:38,38,32,11,202,NP,0.0
CLE,CLEVELAND,2024-02-01 03:39,38,32,10,207,NP,0.0
CLE,CLEVELAND,2024-02-01 03:40,38,32,9,203,NP,0.0
CLE,CLEVELAND,2024-02-01 03:41,38,32,8,198,NP,0.0
CLE,CLEVELAND,2024-02-01 03:42,38,32,10,201,NP,0.0
CLE,CLEVELAND,2024-02-01 03:43,38,32,11,204,NP,0.0
CLE,CLEVELAND,2024-02-01 03:44,38,33,10,207,NP,0.0
CLE,CLEVELAND,2024-02-01 03:45,38,32,10,207,NP,0.0
CLE,CLEVELAND,2024-02-01 03:46,38,32,10,208,NP,0.0
CLE,CLEVELAND,2024-02-01 03:47,38,32,9,210,NP,0.0
CLE,CLEVELAND,2024-02-01 03:48,38,32,10,207,NP,0.0
CLE,CLEVELAND,2024-02-01 03:49,38,32,9,203,NP,0.0
CLE,CLEVELAND,2024-02-01 03:50,38,32,9,199,NP,0.0
CLE,CLEVELAND,2024-02-01 03:51,38,32,10,196,NP,0.0
CLE,CLEVELAND,2024-02-01 03:52,38,32,11,197,NP,0.0
CLE,CLEVELAND,2024-02-01 03:53,38,32,11,200,NP,0.0
CLE,CLEVELAND,2024-02-01 03:54,38,32,11,204,NP,0.0
CLE,CLEVELAND,2024-02-01 03:55,38,32,10,203,NP,0.0
CLE,CLEVELAND,2024-02-01 03:56,38,32,10,205,NP,0.0
CLE,CLEVELAND,2024-02-01 03:57,38,32,12,207,NP,0.0
CLE,CLEVELAND,2024-02-01 03:58,38,32,11,202,NP,0.0
CLE,CLEVELAND,2024-02-01 03:59,38,32,9,202,NP,0.0
CLE,CLEVELAND,2024-02-01 04:00,38,32,9,205,NP,0.0
CLE,CLEVELAND,2024-02-01 04:01,38,32,10,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:02,38,32,10,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:03,38,32,9,205,NP,0.0
CLE,CLEVELAND,2024-02-01 04:04,38,32,9,203,NP,0.0
CLE,CLEVELAND,2024-02-01 04:05,38,32,10,203,NP,0.0
CLE,CLEVELAND,2024-02-01 04:06,38,32,12,201,NP,0.0
CLE,CLEVELAND,2024-02-01 04:07,38,32,12,202,NP,0.0
CLE,CLEVELAND,2024-02-01 04:08,38,32,13,202,NP,0.0
CLE,CLEVELAND,2024-02-01 04:09,38,32,13,201,NP,0.0
CLE,CLEVELAND,2024-02-01 04:10,38,32,12,205,NP,0.0
CLE,CLEVELAND,2024-02-01 04:11,38,32,11,207,NP,0.0
CLE,CLEVELAND,2024-02-01 04:12,38,32,12,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:13,38,32,13,203,NP,0.0
CLE,CLEVELAND,2024-02-01 04:14,38,32,12,201,NP,0.0
CLE,CLEVELAND,2024-02-01 04:15,38,32,11,204,NP,0.0
CLE,CLEVELAND,2024-02-01 04:16,38,32,10,205,NP,0.0
CLE,CLEVELAND,2024-02-01 04:17,38,32,11,203,NP,0.0
CLE,CLEVELAND,2024-02-01 04:18,38,32,11,203,NP,0.0
CLE,CLEVELAND,2024-02-01 04:19,38,32,13,204,NP,0.0
CLE,CLEVELAND,2024-02-01 04:20,38,32,14,204,NP,0.0
CLE,CLEVELAND,2024-02-01 04:21,39,32,15,207,NP,0.0
CLE,CLEVELAND,2024-02-01 04:22,38,32,13,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:23,38,32,11,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:24,38,32,11,212,NP,0.0
CLE,CLEVELAND,2024-02-01 04:25,38,32,11,211,NP,0.0
CLE,CLEVELAND,2024-02-01 04:26,39,32,10,216,NP,0.0
CLE,CLEVELAND,2024-02-01 04:27,38,32,10,215,NP,0.0
CLE,CLEVELAND,2024-02-01 04:28,38,32,12,211,NP,0.0
CLE,CLEVELAND,2024-02-01 04:29,39,32,13,211,NP,0.0
CLE,CLEVELAND,2024-02-01 04:30,39,32,11,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:31,39,32,11,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:32,39,32,12,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:33,39,32,11,204,NP,0.0
CLE,CLEVELAND,2024-02-01 04:34,39,32,12,213,NP,0.0
CLE,CLEVELAND,2024-02-01 04:35,39,32,12,218,NP,0.0
CLE,CLEVELAND,2024-02-01 04:36,39,32,13,222,NP,0.0
CLE,CLEVELAND,2024-02-01 04:37,39,32,13,220,NP,0.0
CLE,CLEVELAND,2024-02-01 04:38,39,32,13,214,NP,0.0
CLE,CLEVELAND,2024-02-01 04:39,38,32,11,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:40,39,32,12,203,NP,0.0
CLE,CLEVELAND,2024-02-01 04:41,39,32,11,205,NP,0.0
CLE,CLEVELAND,2024-02-01 04:42,39,32,9,212,NP,0.0
CLE,CLEVELAND,2024-02-01 04:43,38,32,10,210,NP,0.0
CLE,CLEVELAND,2024-02-01 04:44,39,32,11,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:45,39,32,12,208,NP,0.0
CLE,CLEVELAND,2024-02-01 04:46,39,32,13,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:47,39,32,14,207,NP,0.0
CLE,CLEVELAND,2024-02-01 04:48,39,32,15,208,NP,0.0
CLE,CLEVELAND,2024-02-01 04:49,39,32,14,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:50,39,32,12,211,NP,0.0
CLE,CLEVELAND,2024-02-01 04:51,39,32,11,212,NP,0.0
CLE,CLEVELAND,2024-02-01 04:52,39,32,12,208,NP,0.0
CLE,CLEVELAND,2024-02-01 04:53,38,32,11,206,NP,0.0
CLE,CLEVELAND,2024-02-01 04:54,39,32,11,208,NP,0.0
CLE,CLEVELAND,2024-02-01 04:55,39,32,11,208,NP,0.0
CLE,CLEVELAND,2024-02-01 04:56,39,32,11,209,NP,0.0
CLE,CLEVELAND,2024-02-01 04:57,38,32,11,210,NP,0.0
CLE,CLEVELAND,2024-02-01 04:58,39,32,11,207,NP,0.0
CLE,CLEVELAND,2024-02-01 04:59,38,32,11,208,NP,0.0
CLE,CLEVELAND,2024-02-01 05:00,39,32,11,213,NP,0.0
CLE,CLEVELAND,2024-02-01 05:01,39,32,10,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:02,39,32,9,217,NP,0.0
CLE,CLEVELAND,2024-02-01 05:03,38,32,9,214,NP,0.0
CLE,CLEVELAND,2024-02-01 05:04,39,32,10,214,NP,0.0
CLE,CLEVELAND,2024-02-01 05:05,39,32,10,214,NP,0.0
CLE,CLEVELAND,2024-02-01 05:06,39,32,11,214,NP,0.0
CLE,CLEVELAND,2024-02-01 05:07,39,32,12,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:08,39,32,12,217,NP,0.0
CLE,CLEVELAND,2024-02-01 05:09,39,32,10,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:10,39,32,9,214,NP,0.0
CLE,CLEVELAND,2024-02-01 05:11,39,32,9,218,NP,0.0
CLE,CLEVELAND,2024-02-01 05:12,39,32,10,216,NP,0.0
CLE,CLEVELAND,2024-02-01 05:13,39,32,10,212,NP,0.0
CLE,CLEVELAND,2024-02-01 05:14,39,32,10,211,NP,0.0
CLE,CLEVELAND,2024-02-01 05:15,39,32,10,217,NP,0.0
CLE,CLEVELAND,2024-02-01 05:16,39,32,13,221,NP,0.0
CLE,CLEVELAND,2024-02-01 05:17,39,32,13,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:18,39,32,11,211,NP,0.0
CLE,CLEVELAND,2024-02-01 05:19,39,32,12,220,NP,0.0
CLE,CLEVELAND,2024-02-01 05:20,39,32,11,221,NP,0.0
CLE,CLEVELAND,2024-02-01 05:21,39,32,12,217,NP,0.0
CLE,CLEVELAND,2024-02-01 05:22,39,32,14,212,NP,0.0
CLE,CLEVELAND,2024-02-01 05:23,39,32,13,210,NP,0.0
CLE,CLEVELAND,2024-02-01 05:24,39,32,11,213,NP,0.0
CLE,CLEVELAND,2024-02-01 05:25,39,32,12,216,NP,0.0
CLE,CLEVELAND,2024-02-01 05:26,39,32,13,220,NP,0.0
CLE,CLEVELAND,2024-02-01 05:27,39,32,13,218,NP,0.0
CLE,CLEVELAND,2024-02-01 05:28,39,32,12,219,NP,0.0
CLE,CLEVELAND,2024-02-01 05:29,39,32,12,223,NP,0.0
CLE,CLEVELAND,2024-02-01 05:30,39,32,11,218,NP,0.0
CLE,CLEVELAND,2024-02-01 05:31,39,32,11,211,NP,0.0
CLE,CLEVELAND,2024-02-01 05:32,39,32,12,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:33,39,32,10,221,NP,0.0
CLE,CLEVELAND,2024-02-01 05:34,39,32,9,219,NP,0.0
CLE,CLEVELAND,2024-02-01 05:35,39,32,10,214,NP,0.0
CLE,CLEVELAND,2024-02-01 05:36,39,32,9,217,NP,0.0
CLE,CLEVELAND,2024-02-01 05:37,39,32,9,221,NP,0.0
CLE,CLEVELAND,2024-02-01 05:38,39,32,11,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:39,39,32,13,210,NP,0.0
CLE,CLEVELAND,2024-02-01 05:40,39,32,13,217,NP,0.0
CLE,CLEVELAND,2024-02-01 05:41,39,32,12,224,NP,0.0
CLE,CLEVELAND,2024-02-01 05:42,39,32,12,223,NP,0.0
CLE,CLEVELAND,2024-02-01 05:43,39,32,13,215,NP,0.0
CLE,CLEVELAND,2024-02-01 05:44,39,32,14,216,NP,0.0
CLE,CLEVELAND,2024-02-01 05:45,39,32,14,223,NP,0.0
CLE,CLEVELAND,2024-02-01 05:46,39,32,13,228,NP,0.0
CLE,CLEVELAND,2024-02-01 05:47,39,32,12,229,NP,0.0
CLE,CLEVELAND,2024-02-01 05:48,39,32,12,216,NP,0.0
CLE,CLEVELAND,2024-02-01 05:49,39,32,13,210,NP,0.0
CLE,CLEVELAND,2024-02-01 05:50,39,32,15,219,NP,0.0
CLE,CLEVELAND,2024-02-01 05:51,39,32,13,221,NP,0.0
CLE,CLEVELAND,2024-02-01 05:52,39,32,10,221,NP,M
CLE,CLEVELAND,2024-02-01 05:53,39,32,9,222,NP,M
CLE,CLEVELAND,2024-02-01 05:54,39,32,12,224,NP,0.0
CLE,CLEVELAND,2024-02-01 05:55,39,32,13,222,NP,0.0
CLE,CLEVELAND,2024-02-01 05:56,39,32,12,220,NP,0.0
CLE,CLEVELAND,2024-02-01 05:57,39,32,13,221,NP,0.0
CLE,CLEVELAND,2024-02-01 05:58,39,32,13,223,NP,0.0
CLE,CLEVELAND,2024-02-01 05:59,39,32,12,226,NP,0.0
CLE,CLEVELAND,2024-02-01 06:00,39,32,13,227,NP,0.0
CLE,CLEVELAND,2024-02-01 06:01,39,32,13,226,NP,0.0
CLE,CLEVELAND,2024-02-01 06:02,39,32,13,226,NP,0.0
CLE,CLEVELAND,2024-02-01 06:03,39,32,13,225,NP,0.0
CLE,CLEVELAND,2024-02-01 06:04,39,32,14,226,NP,0.0
CLE,CLEVELAND,2024-02-01 06:05,39,32,14,224,NP,0.0
