station,station_name,valid(UTC),tmpf,dwpf,sknt,drct,ptype,precip
CLE,CLEVELAND,2024-06-01 00:26,66,41,5,16,?0,0.0
CLE,CLEVELAND,2024-06-01 00:27,65,42,5,17,?0,0.0
CLE,CLEVELAND,2024-06-01 00:28,64,42,6,17,?0,0.0
CLE,CLEVELAND,2024-06-01 00:29,64,42,7,18,?0,0.0
CLE,CLEVELAND,2024-06-01 00:30,64,42,6,17,?0,0.0
CLE,CLEVELAND,2024-06-01 00:31,64,42,6,21,?0,0.0
CLE,CLEVELAND,2024-06-01 00:32,64,42,6,21,?0,0.0
CLE,CLEVELAND,2024-06-01 00:33,64,41,6,17,?0,0.0
CLE,CLEVELAND,2024-06-01 00:34,64,41,6,16,?0,0.0
CLE,CLEVELAND,2024-06-01 00:35,64,42,6,16,?0,0.0
CLE,CLEVELAND,2024-06-01 00:36,64,42,6,16,?0,0.0
CLE,CLEVELAND,2024-06-01 00:37,64,42,6,14,?0,0.0
CLE,CLEVELAND,2024-06-01 00:38,64,42,6,11,?0,0.0
CLE,CLEVELAND,2024-06-01 00:39,64,42,6,11,?0,0.0
CLE,CLEVELAND,2024-06-01 00:40,64,42,5,12,?0,0.0
CLE,CLEVELAND,2024-06-01 00:41,64,41,5,13,?0,0.0
CLE,CLEVELAND,2024-06-01 00:42,64,41,5,11,?0,0.0
CLE,CLEVELAND,2024-06-01 00:43,64,42,5,8,?0,0.0
CLE,CLEVELAND,2024-06-01 00:44,63,42,5,12,?0,0.0
CLE,CLEVELAND,2024-06-01 00:45,63,42,5,12,?0,0.0
CLE,CLEVELAND,2024-06-01 00:46,64,41,5,12,?0,0.0
CLE,CLEVELAND,2024-06-01 00:47,63,41,6,18,?0,0.0
CLE,CLEVELAND,2024-06-01 00:48,63,41,6,16,?0,0.0
CLE,CLEVELAND,2024-06-01 00:49,63,41,5,10,?0,0.0
CLE,CLEVELAND,2024-06-01 00:50,63,41,5,8,?0,0.0
CLE,CLEVELAND,2024-06-01 00:51,63,41,5,8,?0,0.0
CLE,CLEVELAND,2024-06-01 00:52,63,41,5,10,?0,0.0
CLE,CLEVELAND,2024-06-01 00:53,63,41,5,11,?0,0.0
CLE,CLEVELAND,2024-06-01 00:54,63,41,5,15,?0,0.0
CLE,CLEVELAND,2024-06-01 00:55,63,41,5,15,?0,0.0
CLE,CLEVELAND,2024-06-01 00:56,63,41,5,15,?0,0.0
CLE,CLEVELAND,2024-06-01 00:57,63,41,5,16,?0,0.0
CLE,CLEVELAND,2024-06-01 00:58,63,41,5,17,?0,0.0
CLE,CLEVELAND,2024-06-01 00:59,63,41,5,16,?0,0.0
CLE,CLEVELAND,2024-06-01 01:00,62,41,5,17,?0,0.0
CLE,CLEVELAND,2024-06-01 01:01,62,41,5,17,?0,0.0
CLE,CLEVELAND,2024-06-01 01:02,63,41,5,17,?0,0.0
CLE,CLEVELAND,2024-06-01 01:03,63,41,5,14,?0,0.0
CLE,CLEVELAND,2024-06-01 01:04,62,41,5,11,?0,0.0
CLE,CLEVELAND,2024-06-01 01:05,62,42,5,8,?0,0.0
CLE,CLEVELAND,2024-06-01 01:06,62,41,5,6,?0,0.0
CLE,CLEVELAND,2024-06-01 01:07,62,41,5,8,?0,0.0
CLE,CLEVELAND,2024-06-01 01:08,62,42,5,9,?0,0.0
CLE,CLEVELAND,2024-06-01 01:09,62,41,5,10,?0,0.0
CLE,CLEVELAND,2024-06-01 01:10,62,41,5,13,?0,0.0
CLE,CLEVELAND,2024-06-01 01:11,62,41,5,15,?0,0.0
CLE,CLEVELAND,2024-06-01 01:12,62,41,5,15,?0,0.0
CLE,CLEVELAND,2024-06-01 01:13,62,41,5,17,?0,0.0
CLE,CLEVELAND,2024-06-01 01:14,62,41,5,21,?0,0.0
CLE,CLEVELAND,2024-06-01 01:15,63,41,5,25,?0,0.0
CLE,CLEVELAND,2024-06-01 01:16,62,41,5,27,?0,0.0
CLE,CLEVELAND,2024-06-01 01:17,62,41,5,29,?0,0.0
CLE,CLEVELAND,2024-06-01 01:18,62,41,5,31,?0,0.0
CLE,CLEVELAND,2024-06-01 01:19,62,41,5,32,?0,0.0
CLE,CLEVELAND,2024-06-01 01:20,62,41,5,33,?0,0.0
CLE,CLEVELAND,2024-06-01 01:21,62,41,5,32,?0,0.0
CLE,CLEVELAND,2024-06-01 01:22,62,41,5,33,?0,0.0
CLE,CLEVELAND,2024-06-01 01:23,62,41,5,32,?0,0.0
CLE,CLEVELAND,2024-06-01 01:24,62,41,5,32,?0,0.0
CLE,CLEVELAND,2024-06-01 01:25,62,41,4,32,?0,0.0
CLE,CLEVELAND,2024-06-01 01:26,62,41,4,34,?0,0.0
CLE,CLEVELAND,2024-06-01 01:27,62,41,4,34,?0,0.0
CLE,CLEVELAND,2024-06-01 01:28,63,41,4,35,?0,0.0
CLE,CLEVELAND,2024-06-01 01:29,63,41,5,36,?0,0.0
CLE,CLEVELAND,2024-06-01 01:30,63,41,5,39,?0,0.0
CLE,CLEVELAND,2024-06-01 01:31,62,41,5,43,?0,0.0
CLE,CLEVELAND,2024-06-01 01:32,62,41,5,44,?0,0.0
CLE,CLEVELAND,2024-06-01 01:33,62,41,5,43,?0,0.0
CLE,CLEVELAND,2024-06-01 01:34,62,41,4,44,?0,0.0
CLE,CLEVELAND,2024-06-01 01:35,63,41,4,44,?0,0.0
CLE,CLEVELAND,2024-06-01 01:36,63,40,4,42,?0,0.0
CLE,CLEVELAND,2024-06-01 01:37,63,40,5,41,?0,0.0
CLE,CLEVELAND,2024-06-01 01:38,63,40,5,43,?0,0.0
CLE,CLEVELAND,2024-06-01 01:39,63,40,5,42,?0,0.0
CLE,CLEVELAND,2024-06-01 01:40,63,40,5,44,?0,0.0
CLE,CLEVELAND,2024-06-01 01:41,63,40,4,46,?0,0.0
CLE,CLEVELAND,2024-06-01 01:42,63,40,4,47,?0,0.0
CLE,CLEVELAND,2024-06-01 01:43,63,40,4,48,?0,0.0
CLE,CLEVELAND,2024-06-01 01:44,63,40,4,46,?0,0.0
CLE,CLEVELAND,2024-06-01 01:45,62,40,4,42,?0,0.0
CLE,CLEVELAND,2024-06-01 01:46,62,41,5,41,?0,0.0
CLE,CLEVELAND,2024-06-01 01:47,62,41,5,39,?0,0.0
CLE,CLEVELAND,2024-06-01 01:48,63,41,5,42,?0,0.0
CLE,CLEVELAND,2024-06-01 01:49,63,40,4,43,?0,0.0
CLE,CLEVELAND,2024-06-01 01:50,62,41,4,41,?0,0.0
CLE,CLEVELAND,2024-06-01 01:51,62,41,4,39,?0,0.0
CLE,CLEVELAND,2024-06-01 01:52,62,41,4,37,?0,0.0
CLE,CLEVELAND,2024-06-01 01:53,62,41,4,38,?0,0.0
CLE,CLEVELAND,2024-06-01 01:54,62,41,4,41,?0,0.0
CLE,CLEVELAND,2024-06-01 01:55,62,41,4,43,?0,0.0
CLE,CLEVELAND,2024-06-01 01:56,62,41,3,34,?0,0.0
CLE,CLEVELAND,2024-06-01 01:57,62,41,3,23,?0,0.0
CLE,CLEVELAND,2024-06-01 01:58,62,41,3,16,?0,0.0
CLE,CLEVELAND,2024-06-01 01:59,63,41,3,14,?0,0.0
CLE,CLEVELAND,2024-06-01 02:00,63,40,3,18,?0,0.0
CLE,CLEVELAND,2024-06-01 02:01,63,40,3,24,?0,0.0
CLE,CLEVELAND,2024-06-01 02:02,63,40,3,21,?0,0.0
CLE,CLEVELAND,2024-06-01 02:03,63,40,3,14,?0,0.0
CLE,CLEVELAND,2024-06-01 02:04,63,40,3,6,?0,0.0
CLE,CLEVELAND,2024-06-01 02:05,63,40,3,4,NP,0.0
CLE,CLEVELAND,2024-06-01 02:06,64,40,2,3,?0,0.0
CLE,CLEVELAND,2024-06-01 02:07,64,40,2,356,NP,0.0
CLE,CLEVELAND,2024-06-01 02:08,64,40,2,347,NP,0.0
CLE,CLEVELAND,2024-06-01 02:09,64,40,2,340,?0,0.0
CLE,CLEVELAND,2024-06-01 02:10,64,40,2,340,NP,0.0
CLE,CLEVELAND,2024-06-01 02:11,64,40,2,345,NP,0.0
CLE,CLEVELAND,2024-06-01 02:12,64,40,2,355,NP,0.0
CLE,CLEVELAND,2024-06-01 02:13,64,40,2,6,NP,0.0
CLE,CLEVELAND,2024-06-01 02:14,64,40,2,16,NP,0.0
CLE,CLEVELAND,2024-06-01 02:15,64,40,2,23,?0,0.0
CLE,CLEVELAND,2024-06-01 02:16,64,39,3,19,?0,0.0
CLE,CLEVELAND,2024-06-01 02:17,64,39,3,15,?0,0.0
CLE,CLEVELAND,2024-06-01 02:18,63,40,3,16,?0,0.0
CLE,CLEVELAND,2024-06-01 02:19,63,40,2,7,?0,0.0
CLE,CLEVELAND,2024-06-01 02:20,63,41,2,1,?0,0.0
CLE,CLEVELAND,2024-06-01 02:21,64,40,2,8,?0,0.0
CLE,CLEVELAND,2024-06-01 02:22,64,41,2,22,NP,0.0
CLE,CLEVELAND,2024-06-01 02:23,64,40,2,34,NP,0.0
CLE,CLEVELAND,2024-06-01 02:24,64,40,2,36,NP,0.0
CLE,CLEVELAND,2024-06-01 02:25,64,40,2,35,NP,0.0
CLE,CLEVELAND,2024-06-01 02:26,64,41,2,34,NP,0.0
CLE,CLEVELAND,2024-06-01 02:27,63,40,2,31,NP,0.0
CLE,CLEVELAND,2024-06-01 02:28,64,40,2,28,NP,0.0
CLE,CLEVELAND,2024-06-01 02:29,63,41,2,24,NP,0.0
CLE,CLEVELAND,2024-06-01 02:30,63,41,2,24,NP,0.0
CLE,CLEVELAND,2024-06-01 02:31,63,41,2,25,NP,0.0
CLE,CLEVELAND,2024-06-01 02:32,62,41,2,21,NP,0.0
CLE,CLEVELAND,2024-06-01 02:33,63,41,2,15,NP,0.0
CLE,CLEVELAND,2024-06-01 02:34,63,41,2,15,NP,0.0
CLE,CLEVELAND,2024-06-01 02:35,63,41,2,22,NP,0.0
CLE,CLEVELAND,2024-06-01 02:36,62,41,2,26,NP,0.0
CLE,CLEVELAND,2024-06-01 02:37,63,41,2,32,NP,0.0
CLE,CLEVELAND,2024-06-01 02:38,62,42,2,39,NP,0.0
CLE,CLEVELAND,2024-06-01 02:39,63,41,2,37,?0,0.0
CLE,CLEVELAND,2024-06-01 02:40,63,41,2,37,?0,0.0
CLE,CLEVELAND,2024-06-01 02:41,63,41,2,42,?0,0.0
CLE,CLEVELAND,2024-06-01 02:42,63,41,2,42,?0,0.0
CLE,CLEVELAND,2024-06-01 02:43,63,41,2,35,NP,0.0
CLE,CLEVELAND,2024-06-01 02:44,63,41,2,36,NP,0.0
CLE,CLEVELAND,2024-06-01 02:45,63,41,2,34,?0,0.0
CLE,CLEVELAND,2024-06-01 02:46,61,41,2,33,?0,0.0
CLE,CLEVELAND,2024-06-01 02:47,59,42,2,37,?0,0.0
CLE,CLEVELAND,2024-06-01 02:48,60,42,2,31,?0,0.0
CLE,CLEVELAND,2024-06-01 02:49,59,41,3,16,NP,0.0
CLE,CLEVELAND,2024-06-01 02:50,59,41,2,8,NP,0.0
CLE,CLEVELAND,2024-06-01 02:51,58,42,2,4,NP,0.0
CLE,CLEVELAND,2024-06-01 02:52,59,42,1,352,?0,0.0
CLE,CLEVELAND,2024-06-01 02:53,60,41,1,332,?0,0.0
CLE,CLEVELAND,2024-06-01 02:54,59,42,1,303,?0,0.0
CLE,CLEVELAND,2024-06-01 02:55,59,42,1,273,?0,0.0
CLE,CLEVELAND,2024-06-01 02:56,59,42,1,274,?0,0.0
CLE,CLEVELAND,2024-06-01 02:57,58,43,1,283,?0,0.0
CLE,CLEVELAND,2024-06-01 02:58,57,43,2,279,?0,0.0
CLE,CLEVELAND,2024-06-01 02:59,57,43,2,273,?0,0.0
CLE,CLEVELAND,2024-06-01 03:00,57,43,3,265,?0,0.0
CLE,CLEVELAND,2024-06-01 03:01,56,43,3,260,?0,0.0
CLE,CLEVELAND,2024-06-01 03:02,55,43,3,260,?0,0.0
CLE,CLEVELAND,2024-06-01 03:03,54,43,2,258,?0,0.0
CLE,CLEVELAND,2024-06-01 03:04,54,43,2,250,?0,0.0
CLE,CLEVELAND,2024-06-01 03:05,54,43,3,244,?0,0.0
CLE,CLEVELAND,2024-06-01 03:06,54,43,2,243,?0,0.0
CLE,CLEVELAND,2024-06-01 03:07,54,43,2,243,?0,0.0
CLE,CLEVELAND,2024-06-01 03:08,54,44,2,243,NP,0.0
CLE,CLEVELAND,2024-06-01 03:09,54,44,2,239,?0,0.0
CLE,CLEVELAND,2024-06-01 03:10,54,44,2,230,?0,0.0
CLE,CLEVELAND,2024-06-01 03:11,54,44,2,220,S-,0.0
CLE,CLEVELAND,2024-06-01 03:12,55,44,1,213,S-,0.0
CLE,CLEVELAND,2024-06-01 03:13,55,44,1,212,S-,0.0
CLE,CLEVELAND,2024-06-01 03:14,55,44,1,219,?0,0.0
CLE,CLEVELAND,2024-06-01 03:15,54,44,1,227,?0,0.0
CLE,CLEVELAND,2024-06-01 03:16,55,44,2,229,?0,0.0
CLE,CLEVELAND,2024-06-01 03:17,55,44,1,230,?0,0.0
CLE,CLEVELAND,2024-06-01 03:18,56,43,1,220,?0,0.0
CLE,CLEVELAND,2024-06-01 03:19,56,43,1,201,?0,0.0
CLE,CLEVELAND,2024-06-01 03:20,56,43,1,179,?0,0.0
CLE,CLEVELAND,2024-06-01 03:21,57,43,1,177,?0,0.0
CLE,CLEVELAND,2024-06-01 03:22,55,43,1,179,?0,0.0
CLE,CLEVELAND,2024-06-01 03:23,55,43,1,175,?0,0.0
CLE,CLEVELAND,2024-06-01 03:24,55,43,1,179,?0,0.0
CLE,CLEVELAND,2024-06-01 03:25,56,43,1,185,?0,0.0
CLE,CLEVELAND,2024-06-01 03:26,57,43,2,181,?0,0.0
CLE,CLEVELAND,2024-06-01 03:27,54,42,1,180,?0,0.0
CLE,CLEVELAND,2024-06-01 03:28,59,42,1,177,?0,0.0
CLE,CLEVELAND,2024-06-01 03:29,59,43,2,164,?0,0.0
CLE,CLEVELAND,2024-06-01 03:30,59,43,2,154,NP,0.0
CLE,CLEVELAND,2024-06-01 03:31,58,43,2,150,?0,0.0
CLE,CLEVELAND,2024-06-01 03:32,57,43,2,148,?0,0.0
CLE,CLEVELAND,2024-06-01 03:33,57,43,2,151,NP,0.0
CLE,CLEVELAND,2024-06-01 03:34,59,43,2,153,NP,0.0
CLE,CLEVELAND,2024-06-01 03:35,59,43,2,152,?0,0.0
CLE,CLEVELAND,2024-06-01 03:36,58,43,2,149,?0,0.0
CLE,CLEVELAND,2024-06-01 03:37,56,43,3,145,?0,0.0
CLE,CLEVELAND,2024-06-01 03:38,56,44,3,144,?0,0.0
CLE,CLEVELAND,2024-06-01 03:39,55,44,3,147,NP,0.0
CLE,CLEVELAND,2024-06-01 03:40,54,44,4,150,?0,0.0
CLE,CLEVELAND,2024-06-01 03:41,54,44,4,150,?0,0.0
CLE,CLEVELAND,2024-06-01 03:42,53,44,4,151,?0,0.0
CLE,CLEVELAND,2024-06-01 03:43,55,44,4,152,?0,0.0
CLE,CLEVELAND,2024-06-01 03:44,55,44,4,153,?0,0.0
CLE,CLEVELAND,2024-06-01 03:45,56,44,4,154,?0,0.0
CLE,CLEVELAND,2024-06-01 03:46,56,44,4,155,?0,0.0
CLE,CLEVELAND,2024-06-01 03:47,56,44,4,155,?0,0.0
CLE,CLEVELAND,2024-06-01 03:48,56,44,4,153,?0,0.0
CLE,CLEVELAND,2024-06-01 03:49,56,44,4,149,?0,0.0
CLE,CLEVELAND,2024-06-01 03:50,57,44,4,146,NP,0.0
CLE,CLEVELAND,2024-06-01 03:51,57,44,4,146,NP,0.0
CLE,CLEVELAND,2024-06-01 03:52,57,44,4,144,?0,0.0
CLE,CLEVELAND,2024-06-01 03:53,57,44,3,139,NP,0.0
CLE,CLEVELAND,2024-06-01 03:54,56,44,3,138,NP,0.0
CLE,CLEVELAND,2024-06-01 03:55,57,44,3,141,NP,0.0
CLE,CLEVELAND,2024-06-01 03:56,58,44,3,144,NP,0.0
CLE,CLEVELAND,2024-06-01 03:57,58,44,3,142,NP,0.0
CLE,CLEVELAND,2024-06-01 03:58,58,44,3,137,NP,0.0
CLE,CLEVELAND,2024-06-01 03:59,58,44,3,135,NP,0.0
CLE,CLEVELAND,2024-06-01 04:00,57,44,3,136,?0,0.0
CLE,CLEVELAND,2024-06-01 04:01,57,44,3,137,NP,0.0
CLE,CLEVELAND,2024-06-01 04:02,55,44,3,137,NP,0.0
CLE,CLEVELAND,2024-06-01 04:03,57,44,2,140,NP,0.0
CLE,CLEVELAND,2024-06-01 04:04,57,44,2,144,?0,0.0
CLE,CLEVELAND,2024-06-01 04:05,57,44,2,142,?0,0.0
CLE,CLEVELAND,2024-06-01 04:06,57,44,2,135,?0,0.0
CLE,CLEVELAND,2024-06-01 04:07,57,44,2,131,NP,0.0
CLE,CLEVELAND,2024-06-01 04:08,58,44,2,125,NP,0.0
CLE,CLEVELAND,2024-06-01 04:09,57,44,2,123,NP,0.0
CLE,CLEVELAND,2024-06-01 04:10,58,44,2,126,NP,0.0
CLE,CLEVELAND,2024-06-01 04:11,58,44,3,132,NP,0.0
CLE,CLEVELAND,2024-06-01 04:12,57,44,3,138,NP,0.0
CLE,CLEVELAND,2024-06-01 04:13,57,44,3,141,NP,0.0
CLE,CLEVELAND,2024-06-01 04:14,56,44,3,140,NP,0.0
CLE,CLEVELAND,2024-06-01 04:15,56,44,3,138,?0,0.0
CLE,CLEVELAND,2024-06-01 04:16,56,44,3,136,?0,0.0
CLE,CLEVELAND,2024-06-01 04:17,56,44,3,136,NP,0.0
CLE,CLEVELAND,2024-06-01 04:18,56,44,3,138,NP,0.0
CLE,CLEVELAND,2024-06-01 04:19,56,44,3,139,NP,0.0
CLE,CLEVELAND,2024-06-01 04:20,56,44,3,138,NP,0.0
CLE,CLEVELAND,2024-06-01 04:21,57,45,3,135,NP,0.0
CLE,CLEVELAND,2024-06-01 04:22,57,45,3,133,NP,0.0
CLE,CLEVELAND,2024-06-01 04:23,57,45,3,134,NP,0.0
CLE,CLEVELAND,2024-06-01 04:24,56,45,2,137,NP,0.0
CLE,CLEVELAND,2024-06-01 04:25,57,45,2,138,NP,0.0
CLE,CLEVELAND,2024-06-01 04:26,57,45,2,135,NP,0.0
CLE,CLEVELAND,2024-06-01 04:27,57,45,2,136,NP,0.0
CLE,CLEVELAND,2024-06-01 04:28,57,44,2,140,NP,0.0
CLE,CLEVELAND,2024-06-01 04:29,57,44,2,143,NP,0.0
CLE,CLEVELAND,2024-06-01 04:30,57,45,2,144,NP,0.0
CLE,CLEVELAND,2024-06-01 04:31,57,45,2,142,NP,0.0
CLE,CLEVELAND,2024-06-01 04:32,57,45,3,141,NP,0.0
CLE,CLEVELAND,2024-06-01 04:33,57,45,3,146,NP,0.0
CLE,CLEVELAND,2024-06-01 04:34,57,45,3,149,NP,0.0
CLE,CLEVELAND,2024-06-01 04:35,57,45,3,148,NP,0.0
CLE,CLEVELAND,2024-06-01 04:36,57,45,3,143,?0,0.0
CLE,CLEVELAND,2024-06-01 04:37,57,45,3,135,NP,0.0
CLE,CLEVELAND,2024-06-01 04:38,57,45,3,129,NP,0.0
CLE,CLEVELAND,2024-06-01 04:39,56,45,3,132,NP,0.0
CLE,CLEVELAND,2024-06-01 04:40,56,45,3,139,?0,0.0
CLE,CLEVELAND,2024-06-01 04:41,55,45,3,145,NP,0.0
CLE,CLEVELAND,2024-06-01 04:42,55,45,3,144,?0,0.0
CLE,CLEVELAND,2024-06-01 04:43,54,44,3,138,?0,0.0
CLE,CLEVELAND,2024-06-01 04:44,53,44,3,136,NP,0.0
CLE,CLEVELAND,2024-06-01 04:45,53,44,3,140,NP,0.0
CLE,CLEVELAND,2024-06-01 04:46,53,44,3,146,NP,0.0
CLE,CLEVELAND,2024-06-01 04:47,52,44,3,143,NP,0.0
CLE,CLEVELAND,2024-06-01 04:48,52,44,3,137,?0,0.0
CLE,CLEVELAND,2024-06-01 04:49,52,44,4,135,NP,0.0
CLE,CLEVELAND,2024-06-01 04:50,52,44,4,134,NP,0.0
CLE,CLEVELAND,2024-06-01 04:51,53,44,4,135,?0,0.0
CLE,CLEVELAND,2024-06-01 04:52,53,45,4,134,?0,0.0
CLE,CLEVELAND,2024-06-01 04:53,53,45,5,133,NP,0.0
CLE,CLEVELAND,2024-06-01 04:54,54,45,5,133,NP,0.0
CLE,CLEVELAND,2024-06-01 04:55,54,45,5,133,?0,0.0
CLE,CLEVELAND,2024-06-01 04:56,54,45,5,133,?0,0.0
CLE,CLEVELAND,2024-06-01 04:57,54,45,5,134,?0,0.0
CLE,CLEVELAND,2024-06-01 04:58,54,45,5,135,?0,0.0
CLE,CLEVELAND,2024-06-01 04:59,55,45,5,135,?0,0.0
CLE,CLEVELAND,2024-06-01 05:00,55,45,5,134,?0,0.0
CLE,CLEVELAND,2024-06-01 05:01,54,45,5,133,NP,0.0
CLE,CLEVELAND,2024-06-01 05:02,55,45,5,132,NP,0.0
CLE,CLEVELAND,2024-06-01 05:03,54,45,5,132,NP,0.0
CLE,CLEVELAND,2024-06-01 05:04,54,45,5,131,?0,0.0
CLE,CLEVELAND,2024-06-01 05:05,54,45,5,131,?0,0.0
CLE,CLEVELAND,2024-06-01 05:06,54,45,5,132,?0,0.0
CLE,CLEVELAND,2024-06-01 05:07,55,45,5,134,?0,0.0
CLE,CLEVELAND,2024-06-01 05:08,54,45,5,134,?0,0.0
CLE,CLEVELAND,2024-06-01 05:09,55,45,5,135,?0,0.0
CLE,CLEVELAND,2024-06-01 05:10,55,45,5,135,NP,0.0
CLE,CLEVELAND,2024-06-01 05:11,54,45,5,135,NP,0.0
CLE,CLEVELAND,2024-06-01 05:12,54,45,5,139,NP,0.0
CLE,CLEVELAND,2024-06-01 05:13,54,45,5,143,NP,0.0
CLE,CLEVELAND,2024-06-01 05:14,54,45,5,145,NP,0.0
CLE,CLEVELAND,2024-06-01 05:15,54,45,4,144,NP,0.0
CLE,CLEVELAND,2024-06-01 05:16,54,45,4,141,NP,0.0
CLE,CLEVELAND,2024-06-01 05:17,53,45,4,142,NP,0.0
CLE,CLEVELAND,2024-06-01 05:18,53,45,4,147,NP,0.0
CLE,CLEVELAND,2024-06-01 05:19,53,45,4,154,NP,0.0
CLE,CLEVELAND,2024-06-01 05:20,54,45,4,162,NP,0.0
CLE,CLEVELAND,2024-06-01 05:21,54,45,4,165,NP,0.0
CLE,CLEVELAND,2024-06-01 05:22,54,46,4,161,NP,0.0
CLE,CLEVELAND,2024-06-01 05:23,54,45,4,155,NP,0.0
CLE,CLEVELAND,2024-06-01 05:24,54,45,4,154,NP,0.0
CLE,CLEVELAND,2024-06-01 05:25,54,45,4,157,NP,0.0
CLE,CLEVELAND,2024-06-01 05:26,54,45,4,160,NP,0.0
CLE,CLEVELAND,2024-06-01 05:27,53,45,5,163,NP,0.0
CLE,CLEVELAND,2024-06-01 05:28,51,45,5,165,NP,0.0
CLE,CLEVELAND,2024-06-01 05:29,51,44,5,164,NP,0.0
CLE,CLEVELAND,2024-06-01 05:30,51,45,5,162,NP,0.0
CLE,CLEVELAND,2024-06-01 05:31,51,44,5,158,NP,0.0
CLE,CLEVELAND,2024-06-01 05:32,51,44,5,156,NP,0.0
CLE,CLEVELAND,2024-06-01 05:33,51,44,5,152,NP,0.0
CLE,CLEVELAND,2024-06-01 05:34,52,45,5,146,NP,0.0
CLE,CLEVELAND,2024-06-01 05:35,54,46,4,140,NP,0.0
CLE,CLEVELAND,2024-06-01 05:36,54,46,4,138,NP,0.0
CLE,CLEVELAND,2024-06-01 05:37,54,46,4,136,NP,0.0
CLE,CLEVELAND,2024-06-01 05:38,54,46,5,134,NP,0.0
CLE,CLEVELAND,2024-06-01 05:39,54,45,5,132,NP,0.0
CLE,CLEVELAND,2024-06-01 05:40,53,45,5,130,NP,0.0
CLE,CLEVELAND,2024-06-01 05:41,52,45,4,129,NP,0.0
CLE,CLEVELAND,2024-06-01 05:42,52,45,4,128,NP,0.0
CLE,CLEVELAND,2024-06-01 05:43,53,45,4,130,NP,0.0
CLE,CLEVELAND,2024-06-01 05:44,53,45,4,134,NP,0.0
CLE,CLEVELAND,2024-06-01 05:45,53,45,4,138,NP,0.0
CLE,CLEVELAND,2024-06-01 05:46,53,45,4,139,NP,0.0
CLE,CLEVELAND,2024-06-01 05:47,53,45,4,141,NP,0.0
CLE,CLEVELAND,2024-06-01 05:48,53,45,4,146,NP,0.0
CLE,CLEVELAND,2024-06-01 05:49,53,45,4,150,NP,0.0
CLE,CLEVELAND,2024-06-01 05:50,52,45,5,153,NP,0.0
CLE,CLEVELAND,2024-06-01 05:51,52,45,5,155,NP,0.0
CLE,CLEVELAND,2024-06-01 05:52,52,45,5,159,NP,0.0
CLE,CLEVELAND,2024-06-01 05:53,52,45,5,163,NP,0.0
CLE,CLEVELAND,2024-06-01 05:54,51,45,5,165,NP,0.0
CLE,CLEVELAND,2024-06-01 05:55,51,45,5,167,NP,0.0
CLE,CLEVELAND,2024-06-01 05:56,52,45,4,176,NP,0.0
CLE,CLEVELAND,2024-06-01 05:57,52,45,3,188,NP,0.0
CLE,CLEVELAND,2024-06-01 05:58,53,45,3,191,NP,0.0
CLE,CLEVELAND,2024-06-01 05:59,54,45,3,190,NP,0.0
CLE,CLEVELAND,2024-06-01 06:00,54,45,4,189,NP,0.0
CLE,CLEVELAND,2024-06-01 06:01,54,45,3,197,NP,0.0
CLE,CLEVELAND,2024-06-01 06:02,54,45,3,208,NP,0.0
CLE,CLEVELAND,2024-06-01 06:03,54,45,3,222,NP,0.0
CLE,CLEVELAND,2024-06-01 06:04,53,45,3,238,NP,0.0
CLE,CLEVELAND,2024-06-01 06:05,53,45,3,239,NP,0.0
